SurfaceName,PieceId,X,Y,Z
Roadway Surface N2,0,417.3021,1397.6420,15.1522
Roadway Surface N2,0,416.9243,1399.3249,15.2145
Roadway Surface N2,0,418.4258,1394.7040,15.0801
Roadway Surface N2,0,416.7879,1399.3123,15.2031
Roadway Surface N2,0,415.9315,1402.0945,15.2860
Roadway Surface N2,0,416.0318,1402.0960,15.2951
Roadway Surface N2,0,415.7864,1402.8635,15.3172
Roadway Surface N2,0,415.1316,1404.6930,15.3627
Roadway Surface N2,0,414.3098,1407.4238,15.4465
Roadway Surface N2,0,421.0329,1386.7453,14.8527
Roadway Surface N2,0,423.7288,1378.6429,14.6290
Roadway Surface N2,0,425.9581,1372.0289,14.4464
Roadway Surface N2,0,427.5451,1367.3658,14.3176
Roadway Surface N3,0,790.3293,1262.7872,11.8134
Roadway Surface N3,0,790.0358,1263.4663,11.8093
Roadway Surface N3,0,789.8475,1263.3820,11.7958
Roadway Surface N3,0,789.5084,1263.8827,11.7864
Roadway Surface N3,0,789.7999,1264.0119,11.8062
Roadway Surface N3,0,789.2076,1264.3268,11.7779
Roadway Surface N3,0,787.7933,1265.9660,11.7279
Roadway Surface N3,0,788.7402,1266.4631,11.7928
Roadway Surface N3,0,787.7334,1266.0316,11.7316
Roadway Surface N3,0,786.6745,1266.9693,11.6948
Roadway Surface N3,0,788.2093,1267.6861,11.7867
Roadway Surface N3,0,786.4245,1267.1831,11.6857
Roadway Surface N3,0,788.0914,1267.9452,11.7851
Roadway Surface N3,0,785.8697,1267.6563,11.6655
Roadway Surface N3,0,787.7968,1268.5927,11.7812
Roadway Surface N3,0,785.8017,1267.7009,11.6669
Roadway Surface N3,0,784.0269,1268.8649,11.5989
Roadway Surface N3,0,781.9514,1269.8461,11.5128
Roadway Surface N3,0,781.0057,1270.1436,11.4710
Roadway Surface N3,0,785.7262,1273.1439,11.7567
Roadway Surface N3,0,779.9896,1270.4632,11.4801
Roadway Surface N3,0,779.8962,1270.4926,11.4766
Roadway Surface N3,0,779.8027,1270.5220,11.4732
Roadway Surface N3,0,777.6444,1270.8948,11.3888
Roadway Surface N3,0,775.4557,1270.9806,11.2991
Roadway Surface N3,0,773.7005,1270.8142,11.2238
Roadway Surface N3,0,783.7686,1277.2434,11.7339
Roadway Surface N3,0,773.2134,1270.7680,11.2174
Roadway Surface N3,0,770.9788,1270.2415,11.1663
Roadway Surface N3,0,768.8178,1269.4027,11.0942
Roadway Surface N3,0,752.5194,1262.0604,10.4799
Roadway Surface N3,0,783.5717,1277.6558,11.7317
Roadway Surface N3,0,752.4191,1262.2391,10.4916
Roadway Surface N3,0,752.3214,1262.4132,10.4993
Roadway Surface N3,0,781.3239,1282.1204,11.7060
Roadway Surface N3,0,750.1572,1266.2716,10.6666
Roadway Surface N3,0,779.3379,1285.9928,11.6849
Roadway Surface N3,0,780.5473,1283.6629,11.6981
Roadway Surface N3,0,780.4555,1283.8453,11.6970
Roadway Surface N3,0,779.0279,1286.5622,11.6814
Roadway Surface N3,0,747.9957,1270.1246,10.8329
Roadway Surface N3,0,778.3508,1287.8060,11.6740
Roadway Surface N3,0,747.3841,1271.2151,10.8800
Roadway Surface N3,0,776.6377,1290.9530,11.6561
Roadway Surface N3,0,745.8361,1273.9746,10.9991
Roadway Surface N3,0,775.7809,1292.5271,11.6475
Roadway Surface N3,0,745.0627,1275.3533,11.0586
Roadway Surface N3,0,743.6769,1277.8237,11.1631
Roadway Surface N3,0,775.4026,1293.2219,11.6445
Roadway Surface N3,0,774.1832,1295.3113,11.6344
Roadway Surface N3,0,742.2566,1280.3558,11.2693
Roadway Surface N3,0,772.5260,1298.1507,11.6275
Roadway Surface N3,0,741.5171,1281.6740,11.3245
Roadway Surface N3,0,771.6629,1299.6297,11.6267
Roadway Surface N3,0,739.3554,1285.5276,11.4856
Roadway Surface N3,0,770.8091,1301.0926,11.6293
Roadway Surface N3,0,769.0684,1303.9033,11.6339
Roadway Surface N3,0,737.1906,1289.3867,11.6195
Roadway Surface N3,0,766.4126,1308.1369,11.6561
Roadway Surface N3,0,737.1208,1289.5111,11.6237
Roadway Surface N3,0,766.3264,1308.2743,11.6571
Roadway Surface N3,0,735.8781,1291.7265,11.6983
Roadway Surface N3,0,735.0216,1293.2535,11.7498
Roadway Surface N3,0,763.6580,1312.3123,11.6935
Roadway Surface N3,0,764.2379,1311.4436,11.6856
Roadway Surface N3,0,765.9035,1308.9485,11.6631
Roadway Surface N3,0,734.2499,1294.6291,11.7962
Roadway Surface N3,0,734.1691,1297.7734,11.8723
Roadway Surface N3,0,761.9923,1314.8074,11.7247
Roadway Surface N3,0,734.2811,1298.1192,11.8736
Roadway Surface N3,0,734.2433,1298.0202,11.8733
Roadway Surface N3,0,760.8835,1316.4684,11.7454
Roadway Surface N3,0,735.3324,1300.7803,11.9112
Roadway Surface N3,0,735.5134,1301.1962,11.9123
Roadway Surface N3,0,760.8312,1316.5468,11.7466
Roadway Surface N3,0,759.7091,1318.1294,11.7710
Roadway Surface N3,0,735.9535,1302.2077,11.9247
Roadway Surface N3,0,737.3408,1304.9515,11.9542
Roadway Surface N3,0,736.9587,1304.2558,11.9474
Roadway Surface N3,0,738.1053,1306.3351,11.9555
Roadway Surface N3,0,738.0619,1306.2641,11.9555
Roadway Surface N3,0,757.9932,1320.5499,11.8127
Roadway Surface N3,0,739.2605,1308.2255,11.9687
Roadway Surface N3,0,741.9310,1311.9813,11.9870
Roadway Surface N3,0,740.5514,1310.1334,11.9794
Roadway Surface N3,0,742.0256,1312.0964,11.9872
Roadway Surface N3,0,743.3949,1313.7632,11.9807
Roadway Surface N3,0,753.6455,1322.7879,11.9008
Roadway Surface N3,0,746.5557,1317.1068,11.9610
Roadway Surface N3,0,749.9893,1320.1249,11.9342
Roadway Surface N3,0,748.2414,1318.6585,11.9485
Roadway Surface N3,0,751.7928,1321.5023,11.9183
Roadway Surface N3,0,744.9383,1315.4734,11.9718
Roadway Surface N3,0,755.5357,1323.9766,11.8818
Roadway Surface N3,0,735.0480,1300.1268,11.9025
Roadway Surface N3,0,733.5540,1295.8701,11.8380
Roadway Surface N3,0,734.5682,1294.0617,11.7771
Roadway Surface N3,0,734.2910,1294.5558,11.7937
Roadway Surface N3,0,766.7945,1268.2714,11.0027
Roadway Surface N3,0,764.9650,1266.8845,10.8950
Roadway Surface N3,0,763.3726,1265.2915,10.7746
Roadway Surface N3,0,762.0444,1263.5498,10.6456
Roadway Surface N3,0,761.8835,1263.2686,10.6252
Roadway Surface N3,0,754.4900,1258.5474,10.2506
Roadway Surface N3,0,760.9567,1261.6486,10.5635
Roadway Surface N3,0,760.9169,1261.5507,10.5605
Roadway Surface N3,0,760.1088,1259.5619,10.4037
Roadway Surface N3,0,759.5429,1257.3370,10.2330
Roadway Surface N3,0,759.4436,1256.4390,10.1659
Roadway Surface N3,0,756.6638,1254.6721,9.9976
Roadway Surface N3,0,759.3826,1255.8877,10.1534
Roadway Surface N3,0,759.2880,1255.0329,10.0846
Roadway Surface N3,0,759.2938,1254.8364,10.0708
Roadway Surface N3,0,757.1412,1253.8211,9.9420
Roadway Surface N3,0,759.2963,1254.7533,10.0664
Roadway Surface N3,0,757.1658,1253.7772,9.9392
Roadway Surface N3,0,759.2997,1254.6346,10.0645
Roadway Surface N3,0,759.3305,1253.5859,9.9812
Roadway Surface N3,0,757.6788,1252.8627,9.8794
Roadway Surface N3,0,759.3561,1252.7158,9.9121
Roadway Surface N3,0,759.6171,1251.1783,9.7966
Roadway Surface N3,0,758.8443,1250.7850,9.7438
Roadway Surface N3,0,759.6119,1251.1129,9.7950
Roadway Surface N3,0,759.4773,1250.0855,9.7042
Roadway Surface N3,0,759.2813,1250.0059,9.6929
Roadway Surface N3,0,759.4318,1249.7377,9.6754
Roadway Surface N3,0,788.3090,1267.4603,11.7879
Roadway Surface N3,0,788.2506,1267.5954,11.7871
Roadway Surface N3,0,790.3416,1262.6524,11.8112
Roadway Surface N4,0,725.0198,1378.1639,13.1128
Roadway Surface N4,0,719.4030,1366.4385,13.2279
Roadway Surface N4,0,716.0715,1370.1667,13.3529
Roadway Surface N4,0,722.7776,1380.6725,13.1970
Roadway Surface N4,0,713.8295,1372.6756,13.4371
Roadway Surface N4,0,721.6879,1381.8918,13.2378
Roadway Surface N4,0,712.7399,1373.8950,13.4779
Roadway Surface N4,0,720.3840,1383.3508,13.2868
Roadway Surface N4,0,711.4361,1375.3541,13.5269
Roadway Surface N4,0,718.9754,1384.9268,13.3396
Roadway Surface N4,0,710.0276,1376.9303,13.5797
Roadway Surface N4,0,718.3558,1385.6200,13.3629
Roadway Surface N4,0,709.4081,1377.6235,13.6029
Roadway Surface N4,0,715.0238,1389.3481,13.4879
Roadway Surface N4,0,706.0765,1381.3519,13.7279
Roadway Surface N4,0,711.6919,1393.0761,13.6129
Roadway Surface N4,0,702.7448,1385.0802,13.8529
Roadway Surface N4,0,708.3600,1396.8041,13.7379
Roadway Surface N4,0,699.4133,1388.8086,13.9779
Roadway Surface N4,0,705.0281,1400.5321,13.8629
Roadway Surface N4,0,696.0817,1392.5370,14.1029
Roadway Surface N4,0,701.6962,1404.2601,13.9879
Roadway Surface N4,0,692.7501,1396.2652,14.2278
Roadway Surface N4,0,699.0663,1407.2027,14.0866
Roadway Surface N4,0,690.1205,1399.2079,14.3265
Roadway Surface N4,0,698.3645,1407.9878,14.1129
Roadway Surface N4,0,689.4188,1399.9932,14.3528
Roadway Surface N4,0,697.8312,1408.5846,14.1329
Roadway Surface N4,0,688.8854,1400.5902,14.3728
Roadway Surface N4,0,695.0326,1411.7159,14.2379
Roadway Surface N4,0,686.0872,1403.7215,14.4778
Roadway Surface N4,0,694.5548,1412.2504,14.2559
Roadway Surface N4,0,685.6095,1404.2562,14.4958
Roadway Surface N4,0,693.9690,1412.9059,14.2778
Roadway Surface N4,0,685.0236,1404.9118,14.5177
Roadway Surface N4,0,692.3770,1414.6871,14.3369
Roadway Surface N4,0,683.4319,1406.6931,14.5768
Roadway Surface N4,0,691.7900,1415.3436,14.3583
Roadway Surface N4,0,682.8450,1407.3497,14.5982
Roadway Surface N4,0,691.7006,1415.4440,14.3615
Roadway Surface N4,0,682.7554,1407.4501,14.6014
Roadway Surface N4,0,690.1640,1417.1633,14.4166
Roadway Surface N4,0,681.2188,1409.1696,14.6565
Roadway Surface N4,0,688.3687,1419.1718,14.4794
Roadway Surface N4,0,679.4239,1411.1783,14.7193
Roadway Surface N4,0,687.3479,1420.3140,14.5143
Roadway Surface N4,0,678.4031,1412.3206,14.7542
Roadway Surface N4,0,685.8651,1421.9728,14.5640
Roadway Surface N4,0,676.9207,1413.9795,14.8039
Roadway Surface N4,0,685.7398,1422.1133,14.5681
Roadway Surface N4,0,676.7952,1414.1200,14.8080
Roadway Surface N4,0,685.0367,1422.8997,14.5912
Roadway Surface N4,0,676.0923,1414.9066,14.8311
Roadway Surface N4,0,684.2913,1423.7339,14.6154
Roadway Surface N4,0,675.3465,1415.7412,14.8553
Roadway Surface N4,0,681.7188,1426.6122,14.6965
Roadway Surface N4,0,672.7682,1418.6264,14.9366
Roadway Surface N4,0,679.3853,1429.2231,14.7670
Roadway Surface N4,0,670.4413,1421.2304,15.0069
Roadway Surface N4,0,678.3730,1430.3558,14.7967
Roadway Surface N4,0,669.4291,1422.3632,15.0366
Roadway Surface N4,0,677.7366,1431.0678,14.8150
Roadway Surface N4,0,668.7929,1423.0751,15.0549
Roadway Surface N4,0,677.3834,1431.4630,14.8251
Roadway Surface N4,0,668.4394,1423.4707,15.0650
Roadway Surface N4,0,675.5118,1433.5571,14.8775
Roadway Surface N4,0,666.5684,1425.5645,15.1174
Roadway Surface N4,0,666.1346,1426.0499,15.1292
Roadway Surface N4,0,675.0804,1434.0447,14.8893
Roadway Surface N4,0,666.0976,1426.0913,15.1302
Roadway Surface N4,0,675.0437,1434.0862,14.8903
Roadway Surface N4,0,665.6932,1426.5439,15.1412
Roadway Surface N4,0,674.6420,1434.5413,14.9011
Roadway Surface N4,0,664.7609,1427.6065,15.1662
Roadway Surface N4,0,673.7637,1435.5394,14.9262
Roadway Surface N4,0,663.7146,1428.7990,15.1938
Roadway Surface N4,0,662.8045,1429.8521,15.2177
Roadway Surface N4,0,671.9445,1437.6664,14.9773
Roadway Surface N4,0,662.1516,1430.6075,15.2347
Roadway Surface N4,0,671.3369,1438.3814,14.9940
Roadway Surface N4,0,660.5599,1432.5268,15.2753
Roadway Surface N4,0,669.8445,1440.1887,15.0345
Roadway Surface N4,0,660.0235,1433.1737,15.2888
Roadway Surface N4,0,669.3434,1440.7988,15.0480
Roadway Surface N4,0,659.5967,1433.6883,15.2995
Roadway Surface N4,0,668.9510,1441.2891,15.0584
Roadway Surface N4,0,657.5490,1436.2738,15.3497
Roadway Surface N4,0,667.0206,1443.7162,15.1088
Roadway Surface N4,0,656.4924,1437.6078,15.3750
Roadway Surface N4,0,666.0423,1444.9791,15.1337
Roadway Surface N4,0,655.5389,1438.8627,15.3974
Roadway Surface N4,0,665.1471,1446.1590,15.1561
Roadway Surface N4,0,654.8131,1439.8181,15.4143
Roadway Surface N4,0,664.4675,1447.0585,15.1729
Roadway Surface N4,0,654.6435,1440.0413,15.4182
Roadway Surface N4,0,664.3091,1447.2688,15.1768
Roadway Surface N4,0,653.4934,1441.6081,15.4442
Roadway Surface N4,0,663.2278,1448.7404,15.2029
Roadway Surface N4,0,662.3430,1449.9516,15.2239
Roadway Surface N4,0,652.5489,1442.8947,15.4653
Roadway Surface N4,0,660.4946,1452.5620,15.2678
Roadway Surface N4,0,650.5827,1445.6733,15.5093
Roadway Surface N4,0,659.5461,1453.9403,15.2908
Roadway Surface N4,0,649.5758,1447.1421,15.5321
Roadway Surface N4,0,659.3969,1454.1573,15.2945
Roadway Surface N4,0,649.4175,1447.3731,15.5357
Roadway Surface N4,0,659.1383,1454.5355,15.3008
Roadway Surface N4,0,649.1365,1447.7831,15.5422
Roadway Surface N4,0,657.8606,1456.4517,15.3324
Roadway Surface N4,0,647.7808,1449.8144,15.5738
Roadway Surface N4,0,657.0952,1457.6073,15.3516
Roadway Surface N4,0,646.9817,1451.0546,15.5926
Roadway Surface N4,0,655.8229,1459.5912,15.3840
Roadway Surface N4,0,645.6235,1453.1624,15.6251
Roadway Surface N4,0,655.3090,1460.3975,15.3973
Roadway Surface N4,0,645.0857,1454.0257,15.6382
Roadway Surface N4,0,655.0582,1460.8007,15.4038
Roadway Surface N4,0,644.8186,1454.4546,15.6448
Roadway Surface N4,0,654.7527,1461.2925,15.4117
Roadway Surface N4,0,644.4929,1454.9775,15.6527
Roadway Surface N4,0,654.6420,1461.4712,15.4146
Roadway Surface N4,0,644.3765,1455.1685,15.6556
Roadway Surface N4,0,653.9821,1462.5383,15.4321
Roadway Surface N4,0,643.6817,1456.3084,15.6728
Roadway Surface N4,0,652.8553,1464.4050,15.4622
Roadway Surface N4,0,643.6404,1456.3762,15.6738
Roadway Surface N4,0,642.4879,1458.2977,15.7002
Roadway Surface N4,0,650.8533,1467.8398,15.5172
Roadway Surface N4,0,640.3861,1461.9630,15.7572
Roadway Surface N4,0,650.4754,1468.5108,15.5272
Roadway Surface N4,0,640.0070,1462.6387,15.7673
Roadway Surface N4,0,650.2093,1468.9845,15.5342
Roadway Surface N4,0,639.8129,1462.9848,15.7724
Roadway Surface N4,0,639.7412,1463.1126,15.7743
Roadway Surface N4,0,649.9749,1469.4022,15.5404
Roadway Surface N4,0,639.5069,1463.5302,15.7804
Roadway Surface N4,0,639.7091,1463.1699,15.7751
Roadway Surface N4,0,649.0743,1471.0071,15.5642
Roadway Surface N4,0,638.6066,1465.1352,15.8042
Roadway Surface N4,0,648.0281,1472.8713,15.5918
Roadway Surface N4,0,637.6879,1466.7731,15.8284
Roadway Surface N4,0,637.5609,1466.9995,15.8318
Roadway Surface N4,0,645.5814,1477.2314,15.6563
Roadway Surface N4,0,635.1148,1471.3602,15.8963
Roadway Surface N4,0,637.3541,1467.3681,15.8373
Roadway Surface N4,0,645.1828,1477.9416,15.6668
Roadway Surface N4,0,634.7163,1472.0705,15.9068
Roadway Surface N4,0,644.0763,1479.9134,15.6959
Roadway Surface N4,0,633.6102,1474.0425,15.9359
Roadway Surface N4,0,643.1360,1481.5891,15.7207
Roadway Surface N4,0,632.6701,1475.7184,15.9607
Roadway Surface N4,0,643.2522,1457.0131,15.6797
Roadway Surface N4,0,728.3516,1374.4359,12.9878
Roadway Surface N4,0,722.7347,1362.7101,13.1029
Roadway Surface N4,0,731.6836,1370.7080,12.8628
Roadway Surface N4,0,723.5461,1361.8022,13.0725
Roadway Surface N4,0,732.4952,1369.7998,12.8324
Roadway Surface N4,0,726.0663,1358.9818,12.9779
Roadway Surface N4,0,735.0156,1366.9799,12.7379
Roadway Surface N4,0,727.5480,1357.3237,12.9224
Roadway Surface N4,0,736.4974,1365.3220,12.6823
Roadway Surface N4,0,729.3980,1355.2534,12.8529
Roadway Surface N4,0,738.3476,1363.2519,12.6129
Roadway Surface N4,0,731.9830,1352.3606,12.7560
Roadway Surface N4,0,740.9328,1360.3593,12.5159
Roadway Surface N4,0,732.7296,1351.5250,12.7279
Roadway Surface N4,0,741.6813,1359.5250,12.4878
Roadway Surface N4,0,733.8573,1350.2631,12.6856
Roadway Surface N4,0,742.8339,1358.2852,12.4449
Roadway Surface N4,0,736.0613,1347.7967,12.6029
Roadway Surface N4,0,745.1482,1355.9176,12.3592
Roadway Surface N4,0,736.7848,1346.9869,12.5758
Roadway Surface N4,0,745.9292,1355.1593,12.3305
Roadway Surface N4,0,737.6261,1346.0455,12.5442
Roadway Surface N4,0,746.8412,1354.2809,12.2971
Roadway Surface N4,0,738.5968,1344.9540,12.5077
Roadway Surface N4,0,739.3842,1344.0607,12.4779
Roadway Surface N4,0,747.9602,1353.2404,12.2576
Roadway Surface N4,0,748.8884,1352.4045,12.2251
Roadway Surface N4,0,739.7619,1343.6296,12.4636
Roadway Surface N4,0,749.3368,1352.0032,12.2092
Roadway Surface N4,0,741.3574,1341.7902,12.4027
Roadway Surface N4,0,751.2834,1350.3297,12.1409
Roadway Surface N4,0,741.7584,1341.3157,12.3872
Roadway Surface N4,0,742.6515,1340.2759,12.3529
Roadway Surface N4,0,752.9175,1348.9901,12.0836
Roadway Surface N4,0,745.3603,1337.0387,12.2474
Roadway Surface N4,0,755.2994,1347.1663,12.0006
Roadway Surface N4,0,756.5120,1346.2378,11.9583
Roadway Surface N4,0,745.6960,1336.6311,12.2342
Roadway Surface N4,0,745.7517,1336.5633,12.2320
Roadway Surface N4,0,745.8530,1336.4355,12.2279
Roadway Surface N4,0,757.0523,1345.8464,11.9395
Roadway Surface N4,0,757.1958,1345.7428,11.9345
Roadway Surface N4,0,747.8775,1333.9455,12.1477
Roadway Surface N4,0,759.6639,1344.0368,11.8492
Roadway Surface N4,0,760.0849,1343.7458,11.8346
Roadway Surface N4,0,748.9915,1332.5433,12.1039
Roadway Surface N4,0,761.7500,1342.6612,11.7783
Roadway Surface N4,0,749.7917,1331.5360,12.0736
Roadway Surface N4,0,749.4196,1332.0003,12.0884
Roadway Surface N4,0,749.9920,1331.2782,12.0664
Roadway Surface N4,0,762.9707,1341.8956,11.7384
Roadway Surface N4,0,751.8333,1328.9087,11.9999
Roadway Surface N4,0,752.0684,1328.6023,11.9918
Roadway Surface N4,0,766.2290,1339.9687,11.6368
Roadway Surface N4,0,765.5544,1340.3676,11.6578
Roadway Surface N4,0,766.6184,1339.7510,11.6252
Roadway Surface N4,0,752.7306,1327.7320,11.9692
Roadway Surface N4,0,767.7281,1339.1370,11.5925
Roadway Surface N4,0,753.5605,1326.6383,11.9420
Roadway Surface N4,0,752.9830,1327.3984,11.9612
Roadway Surface N4,0,769.1496,1338.3791,11.5517
Roadway Surface N4,0,755.0721,1324.6055,11.8946
Roadway Surface N4,0,754.2151,1325.7562,11.9220
Roadway Surface N4,0,771.8417,1337.0224,11.4775
Roadway Surface N4,0,755.9531,1323.4174,11.8688
Roadway Surface N4,0,757.9992,1320.5536,11.8127
Roadway Surface N4,0,755.5357,1323.9766,11.8818
Roadway Surface N4,0,756.6304,1322.4891,11.8496
Roadway Surface N4,0,774.7609,1335.6635,11.4014
Roadway Surface N4,0,777.5024,1334.4895,11.3335
Roadway Surface N4,0,759.4691,1318.5149,11.7769
Roadway Surface N4,0,780.5379,1333.3072,11.2621
Roadway Surface N4,0,759.7161,1318.1339,11.7710
Roadway Surface N4,0,781.0952,1333.0942,11.2493
Roadway Surface N4,0,760.8857,1316.4699,11.7454
Roadway Surface N4,0,760.8312,1316.5468,11.7466
Roadway Surface N4,0,783.6756,1332.1888,11.1918
Roadway Surface N4,0,762.0715,1314.7473,11.7218
Roadway Surface N4,0,763.6741,1312.3215,11.6934
Roadway Surface N4,0,786.4395,1331.3055,11.1325
Roadway Surface N4,0,790.4949,1330.1669,11.0494
Roadway Surface N4,0,764.4362,1311.2137,11.6818
Roadway Surface N4,0,792.4598,1329.6808,11.0106
Roadway Surface N4,0,766.2997,1308.3505,11.6576
Roadway Surface N4,0,766.3319,1308.2773,11.6571
Roadway Surface N4,0,765.9035,1308.9485,11.6631
Roadway Surface N4,0,764.2379,1311.4436,11.6856
Roadway Surface N4,0,797.2955,1328.2737,10.9207
Roadway Surface N4,0,797.3977,1328.2329,10.9189
Roadway Surface N4,0,766.4183,1308.1406,11.6561
Roadway Surface N4,0,797.4622,1328.2072,10.9178
Roadway Surface N4,0,797.6051,1328.1502,10.9153
Roadway Surface N4,0,768.2452,1305.2831,11.6395
Roadway Surface N4,0,801.9638,1326.3841,10.8440
Roadway Surface N4,0,799.1849,1327.5201,10.8894
Roadway Surface N4,0,769.0750,1303.9068,11.6339
Roadway Surface N4,0,803.8933,1325.4353,10.8157
Roadway Surface N4,0,770.2499,1302.0338,11.6290
Roadway Surface N4,0,771.6716,1299.6341,11.6268
Roadway Surface N4,0,770.8091,1301.0926,11.6293
Roadway Surface N4,0,771.4035,1300.1213,11.6269
Roadway Surface N4,0,806.4167,1324.0313,10.7824
Roadway Surface N4,0,808.8256,1322.5024,10.7549
Roadway Surface N4,0,809.3909,1322.0963,10.7492
Roadway Surface N4,0,772.2926,1298.6248,11.6274
Roadway Surface N4,0,810.5949,1321.2315,10.7379
Roadway Surface N4,0,772.5375,1298.1572,11.6277
Roadway Surface N4,0,811.1331,1320.8449,10.7330
Roadway Surface N4,0,773.5978,1296.3914,11.6314
Roadway Surface N4,0,813.1105,1319.2555,10.7184
Roadway Surface N4,0,774.1926,1295.3162,11.6345
Roadway Surface N4,0,814.2197,1318.2585,10.7125
Roadway Surface N4,0,774.3530,1295.0786,11.6357
Roadway Surface N4,0,814.4777,1318.0265,10.7112
Roadway Surface N4,0,775.7823,1292.5353,11.6476
Roadway Surface N4,0,814.8391,1317.7016,10.7098
Roadway Surface N4,0,816.9999,1315.5839,10.7033
Roadway Surface N4,0,776.4127,1291.4183,11.6541
Roadway Surface N4,0,776.6457,1290.9579,11.6563
Roadway Surface N4,0,818.0305,1314.4538,10.7027
Roadway Surface N4,0,818.4435,1314.0004,10.7025
Roadway Surface N4,0,777.9261,1288.6496,11.6699
Roadway Surface N4,0,820.4177,1311.5883,10.7041
Roadway Surface N4,0,778.3582,1287.8102,11.6742
Roadway Surface N4,0,821.0805,1310.7004,10.7055
Roadway Surface N4,0,778.4542,1287.6671,11.6754
Roadway Surface N4,0,779.0315,1286.5644,11.6815
Roadway Surface N4,0,821.2012,1310.5388,10.7058
Roadway Surface N4,0,822.0399,1309.3477,10.7084
Roadway Surface N4,0,780.0348,1284.6725,11.6924
Roadway Surface N4,0,823.3967,1307.2475,10.7146
Roadway Surface N4,0,780.4587,1283.8471,11.6970
Roadway Surface N4,0,823.9502,1306.3190,10.7180
Roadway Surface N4,0,781.3301,1282.1240,11.7062
Roadway Surface N4,0,780.5473,1283.6629,11.6981
Roadway Surface N4,0,779.3379,1285.9928,11.6849
Roadway Surface N4,0,825.0352,1304.3520,10.7263
Roadway Surface N4,0,825.8810,1302.6144,10.7351
Roadway Surface N4,0,782.0914,1280.6485,11.7150
Roadway Surface N4,0,783.5717,1277.6558,11.7317
Roadway Surface N4,0,782.4216,1279.9882,11.7187
Roadway Surface N4,0,826.2597,1301.8365,10.7390
Roadway Surface N4,0,827.4206,1299.0494,10.7559
Roadway Surface N4,0,827.6026,1298.5417,10.7594
Roadway Surface N4,0,783.7697,1277.2440,11.7339
Roadway Surface N4,0,827.8873,1297.7480,10.7648
Roadway Surface N4,0,784.0862,1276.5959,11.7376
Roadway Surface N4,0,828.0999,1297.1551,10.7687
Roadway Surface N4,0,784.3202,1276.1102,11.7403
Roadway Surface N4,0,785.7262,1273.1439,11.7567
Roadway Surface N4,0,829.1843,1293.4517,10.7973
Roadway Surface N4,0,829.2239,1293.2857,10.7987
Roadway Surface N4,0,785.7872,1273.0132,11.7574
Roadway Surface N4,0,829.3693,1292.6769,10.8039
Roadway Surface N4,0,786.0104,1272.5339,11.7600
Roadway Surface N4,0,786.1436,1272.2466,11.7616
Roadway Surface N4,0,829.4552,1292.3161,10.8069
Roadway Surface N4,0,830.2866,1287.5920,10.8510
Roadway Surface N4,0,787.7996,1268.5940,11.7814
Roadway Surface N4,0,830.3047,1287.4413,10.8525
Roadway Surface N4,0,787.8563,1268.4820,11.7823
Roadway Surface N4,0,830.3165,1287.3425,10.8535
Roadway Surface N4,0,787.8899,1268.4068,11.7827
Roadway Surface N4,0,830.3618,1286.9655,10.8573
Roadway Surface N4,0,788.0178,1268.1199,11.7843
Roadway Surface N4,0,830.5617,1284.7751,10.8804
Roadway Surface N4,0,788.0929,1267.9458,11.7852
Roadway Surface N4,0,788.2093,1267.6861,11.7867
Roadway Surface N4,0,788.2506,1267.5954,11.7871
Roadway Surface N4,0,788.7420,1266.4639,11.7929
Roadway Surface N4,0,830.6643,1282.3167,10.9080
Roadway Surface N4,0,789.5420,1264.6358,11.8033
Roadway Surface N4,0,830.6741,1282.0824,10.9107
Roadway Surface N4,0,789.6172,1264.4608,11.8042
Roadway Surface N4,0,830.6767,1281.4783,10.9178
Roadway Surface N4,0,789.8026,1264.0130,11.8063
Roadway Surface N4,0,830.6785,1281.0704,10.9226
Roadway Surface N4,0,789.9364,1263.7142,11.8083
Roadway Surface N4,0,830.6481,1279.5974,10.9405
Roadway Surface N4,0,790.0382,1263.4674,11.8095
Roadway Surface N4,0,790.3321,1262.7808,11.8134
Roadway Surface N4,0,790.3849,1262.6543,11.8141
Roadway Surface N4,0,830.5120,1277.2852,10.9700
Roadway Surface N4,0,790.9669,1261.2474,11.8214
Roadway Surface N4,0,790.8010,1261.6428,11.8192
Roadway Surface N4,0,791.0952,1260.9561,11.8233
Roadway Surface N4,0,830.3508,1275.1460,10.9976
Roadway Surface N4,0,791.7316,1259.3991,11.8315
Roadway Surface N4,0,830.2830,1274.2136,11.0096
Roadway Surface N4,0,792.0114,1258.7190,11.8354
Roadway Surface N4,0,791.8811,1259.0337,11.8337
Roadway Surface N4,0,830.0409,1269.8850,11.0635
Roadway Surface N4,0,793.2905,1255.4964,11.8525
Roadway Surface N4,0,792.5248,1257.4228,11.8423
Roadway Surface N4,0,830.0076,1269.0483,11.0741
Roadway Surface N4,0,793.5826,1254.7550,11.8566
Roadway Surface N4,0,829.9358,1267.1335,11.0986
Roadway Surface N4,0,794.1367,1253.3529,11.8642
Roadway Surface N4,0,794.2540,1253.0568,11.8658
Roadway Surface N4,0,829.8596,1263.8186,11.1403
Roadway Surface N4,0,794.4973,1252.4424,11.8691
Roadway Surface N4,0,795.4225,1250.1065,11.8817
Roadway Surface N4,0,829.8507,1258.6223,11.2042
Roadway Surface N4,0,797.2875,1245.4673,11.9066
Roadway Surface N4,0,829.8763,1256.9655,11.2242
